customer_id,full_name,email,home_region,signed_up_at,birth_year,favored_discipline
WIZ-02782,Hawthorne Moonbrook,,EC,2024-01-24,1917,Divination
WIZ-02783,Hesper Wyrmwood,hesper.wyrmwood392@crystalball.io,nr,2026-02-03,1931,Alchemy
WIZ-02784,Bramble Umberfall,bramble.umberfall465@owlmail.co,Northern Reaches,2023-07-19,1931,Healing
WIZ-02785,Oswin Dimbleby,oswin.dimbleby134@moonmail.net,EC,2025-02-19,2006,ALCHEMY
WIZ-02786,Hesper Tanglewood,hesper.tanglewood465@crystalball.io,Silverwood,2023-06-13,1974,Healing
WIZ-02787,Bramble Thistledown,bramble.thistledown29@moonmail.net,sw,2025-10-27,1996,DIVINATION
WIZ-02788,Maribel Brightmantle,maribel.brightmantle659@crystalball.io,Silverwood,2023-09-09,1901,Divination
WIZ-02789,Petra Netherfield,petra.netherfield118@grimoire.org,Ember Coast,2025-10-19,1888,Divination
WIZ-02790,Juniper Hazelrigg,juniper.hazelrigg908@moonmail.net,EC,2025-09-18,1928,Healing
WIZ-02791,Rowan Ashgrove,rowan.ashgrove526@moonmail.net,ec,2024-07-25,1951,Enchantment
WIZ-02792,Ignatius Tanglewood,ignatius.tanglewood589@ravenpost.net,EC,2024-07-06,1964,ILLUSION
WIZ-02793,Peregrine Yewbarrow,peregrine.yewbarrow132@grimoire.org,NR,2025-04-25,1928,Healing
WIZ-02794,Isolde Moonbrook,isolde.moonbrook277@crystalball.io,cv,2023-08-20,1973,ALCHEMY
WIZ-02795,Fiora Wyrmwood,fiora.wyrmwood620@owlmail.co,the marshlands,2023-07-18,1898,Transmutation
WIZ-02796,Yarrow Crowfeather,yarrow.crowfeather916@moonmail.net,sw,2023-02-04,1957,Herbalism
WIZ-02797,Xanthe Ironquill,xanthe.ironquill981@ravenpost.net,nr,2023-10-05,2004,Transmutation
WIZ-02798,Belladonna Owlsworth,belladonna.owlsworth242@moonmail.net,ec,2025-11-29,1925,Divination
WIZ-02799,Kestrel Brightmantle,kestrel.brightmantle273@crystalball.io,sw,2024-10-21,1903,ALCHEMY
WIZ-02800,Caspian Ironquill,,nr,2024-03-26,1910,Transmutation
WIZ-02801,Caspian Vexley,caspian.vexley922@moonmail.net,NR,2023-07-02,1984,ILLUSION
WIZ-02802,Kestrel Everbright,kestrel.everbright121@owlmail.co,Ember Coast,2025-06-16,1908,Healing
WIZ-02803,Bramble Jackdaw,bramble.jackdaw884@moonmail.net,ec,2025-10-12,1932,Divination
WIZ-02804,Vesper Wyrmwood,vesper.wyrmwood804@ravenpost.net,CV,2023-01-08,1947,Illusion
WIZ-02805,Oleander Moonbrook,oleander.moonbrook924@crystalball.io,northern reaches,2025-01-27,1916,Illusion
WIZ-02806,Morwenna Ravenscroft,morwenna.ravenscroft959@moonmail.net,Northern Reaches,2025-05-27,1962,Illusion
WIZ-02807,Caspian Emberwhisk,caspian.emberwhisk26@grimoire.org,NR,2024-08-14,1991,Alchemy
WIZ-02808,Caspian Moonbrook,caspian.moonbrook82@grimoire.org,Crystal Vale,2025-04-11,1921,Divination
WIZ-02809,Yarrow Fernwhistle,yarrow.fernwhistle896@ravenpost.net,Crystal Vale,2025-10-13,1975,Transmutation
WIZ-02810,Umbra Duskwater,umbra.duskwater125@moonmail.net,Northern Reaches,2025-11-26,1977,Transmutation
WIZ-02811,Fiora Gorsebush,fiora.gorsebush257@ravenpost.net,ml,2023-08-28,1949,Transmutation
WIZ-02812,Quilla Kilnworth,quilla.kilnworth731@owlmail.co,sw,2023-06-14,1987,Herbalism
WIZ-02813,Kestrel Ashgrove,,SW,2023-01-25,1995,Divination
WIZ-02814,Rowan Gorsebush,rowan.gorsebush946@grimoire.org,Northern Reaches,2023-12-26,1970,Alchemy
WIZ-02815,Yarrow Wyrmwood,yarrow.wyrmwood604@owlmail.co,Silverwood,2023-11-20,1936,Enchantment
WIZ-02816,Caspian Yewbarrow,caspian.yewbarrow770@grimoire.org,Crystal Vale,2026-05-15,1977,Transmutation
WIZ-02817,Edric Yewbarrow,edric.yewbarrow513@crystalball.io,ML,2023-12-28,1940,Alchemy
WIZ-02818,Lyra Wandwright,lyra.wandwright639@moonmail.net,sw,2024-09-02,1960,Herbalism
WIZ-02819,Delphine Vexley,delphine.vexley6@grimoire.org,nr,2023-10-10,1931,Enchantment
WIZ-02820,Kestrel Mistlethorn,kestrel.mistlethorn238@moonmail.net,ec,2025-10-22,1889,Healing
WIZ-02821,Thaddeus Zellandine,thaddeus.zellandine39@owlmail.co,Northern Reaches,2025-09-16,1917,Divination
WIZ-02822,Morwenna Kilnworth,morwenna.kilnworth21@ravenpost.net,NR,2025-03-02,1996,Herbalism
WIZ-02823,Wendeline Duskwater,wendeline.duskwater511@crystalball.io,ec,2025-05-28,1930,Divination
WIZ-02824,Elowen Brightmantle,elowen.brightmantle355@grimoire.org,sw,2024-04-13,1925,HEALING
WIZ-02825,Ignatius Copperkettle,ignatius.copperkettle92@owlmail.co,ember coast,2025-10-11,2007,TRANSMUTATION
WIZ-02826,Peregrine Winterbourne,peregrine.winterbourne589@crystalball.io,The Marshlands,2026-01-07,1940,Enchantment
WIZ-02827,Ignatius Foxglove,ignatius.foxglove710@ravenpost.net,Silverwood,2024-02-01,1899,Illusion
WIZ-02828,Isolde Duskwater,isolde.duskwater482@grimoire.org,SW,2026-03-10,1910,Transmutation
WIZ-02829,Ignatius Owlsworth,ignatius.owlsworth857@ravenpost.net,ec,2024-06-21,1909,Transmutation
WIZ-02830,Oleander Cinderfell,oleander.cinderfell953@grimoire.org,ml,2023-01-05,1892,Enchantment
WIZ-02831,Isolde Thistledown,isolde.thistledown938@owlmail.co,Northern Reaches,2024-04-10,1931,Enchantment
WIZ-02832,Rowan Umberfall,rowan.umberfall313@crystalball.io,EC,2025-07-27,1889,Healing
WIZ-02833,Nimbus Fernwhistle,nimbus.fernwhistle535@owlmail.co,Ember Coast,2026-05-26,1934,Divination
WIZ-02834,Fenwick Brightmantle,fenwick.brightmantle322@crystalball.io,cv,2023-02-24,1952,Illusion
WIZ-02835,Kestrel Cinderfell,kestrel.cinderfell195@crystalball.io,NR,2023-10-17,1886,ILLUSION
WIZ-02836,Peregrine Stormbottle,peregrine.stormbottle904@moonmail.net,sw,2026-02-19,1902,Alchemy
WIZ-02837,Morwenna Glimmerstone,morwenna.glimmerstone99@moonmail.net,nr,2023-01-13,1974,Enchantment
WIZ-02838,Fiora Everbright,fiora.everbright364@crystalball.io,NR,2025-02-11,1941,Divination
WIZ-02839,Oswin Tanglewood,oswin.tanglewood961@ravenpost.net,NR,2023-04-20,1939,Healing
WIZ-02840,Maribel Winterbourne,maribel.winterbourne131@moonmail.net,nr,2026-02-11,1891,Illusion
WIZ-02841,Dorian Nightbloom,dorian.nightbloom228@owlmail.co,SW,2023-09-18,1945,Herbalism
WIZ-02842,Petra Tanglewood,petra.tanglewood485@owlmail.co,Northern Reaches,2025-04-21,1957,Healing
WIZ-02843,Oleander Moonbrook,oleander.moonbrook113@owlmail.co,CV,2023-04-25,1916,Herbalism
WIZ-02844,Delphine Glimmerstone,delphine.glimmerstone758@ravenpost.net,ec,2025-01-02,1907,Healing
WIZ-02845,Umbra Mistlethorn,umbra.mistlethorn855@crystalball.io,NR,2023-01-04,1912,Transmutation
WIZ-02846,Kestrel Kilnworth,kestrel.kilnworth259@owlmail.co,Northern Reaches,2025-09-02,2003,Enchantment
WIZ-02847,Jasper Hollowbranch,jasper.hollowbranch513@owlmail.co,ec,2025-09-26,1891,Illusion
WIZ-02848,Caspian Ironquill,caspian.ironquill617@owlmail.co,Northern Reaches,2024-05-08,1912,Healing
WIZ-02849,Dorian Barrowmere,dorian.barrowmere749@grimoire.org,sw,2023-05-24,1942,Alchemy
WIZ-02850,Ambrose Ashgrove,ambrose.ashgrove988@grimoire.org,SW,2026-01-18,1920,Illusion
WIZ-02851,Lyra Owlsworth,lyra.owlsworth996@grimoire.org,ml,2025-06-28,2005,Illusion
WIZ-02852,Ambrose Copperkettle,ambrose.copperkettle209@crystalball.io,Crystal Vale,2024-04-21,1989,Herbalism
WIZ-02853,Fiora Yewbarrow,fiora.yewbarrow837@moonmail.net,ec,2025-07-31,1926,Illusion
WIZ-02854,Oswin Mossheart,oswin.mossheart584@grimoire.org,ml,2025-05-19,1966,Divination
WIZ-02855,Lyra Ravenscroft,lyra.ravenscroft492@moonmail.net,Silverwood,2023-09-29,1910,Transmutation
WIZ-02856,Zephyrine Zellandine,zephyrine.zellandine959@grimoire.org,EC,2023-03-13,1964,Illusion
WIZ-02857,Oswin Frostpetal,oswin.frostpetal635@owlmail.co,Ember Coast,2023-05-27,1924,Enchantment
WIZ-02858,Oleander Vexley,oleander.vexley920@owlmail.co,SW,2023-11-09,1988,Transmutation
WIZ-02859,Vesper Copperkettle,vesper.copperkettle957@owlmail.co,sw,2026-01-10,1981,Transmutation
WIZ-02860,Bramble Cinderfell,bramble.cinderfell319@crystalball.io,ember coast,2025-09-22,1933,Herbalism
WIZ-02861,Belladonna Thistledown,belladonna.thistledown216@moonmail.net,EC,2026-01-30,1972,Enchantment
WIZ-02862,Hesper Saltmarsh,hesper.saltmarsh649@grimoire.org,nr,2023-07-05,1908,Transmutation
WIZ-02863,Jasper Winterbourne,jasper.winterbourne753@owlmail.co,ec,2024-11-24,1923,Enchantment
WIZ-02864,Ignatius Mistlethorn,ignatius.mistlethorn746@crystalball.io,EC,2025-10-28,1971,Enchantment
WIZ-02865,Belladonna Zellandine,belladonna.zellandine960@crystalball.io,Silverwood,2023-02-17,1896,Herbalism
WIZ-02866,Gideon Yewbarrow,gideon.yewbarrow765@moonmail.net,silverwood,2024-01-31,2005,HERBALISM
WIZ-02867,Quilla Mistlethorn,quilla.mistlethorn773@owlmail.co,Silverwood,2025-03-18,1968,ENCHANTMENT
WIZ-02868,Hesper Barrowmere,hesper.barrowmere89@owlmail.co,SW,2025-05-28,1993,HERBALISM
WIZ-02869,Peregrine Nightbloom,peregrine.nightbloom405@moonmail.net,ML,2026-01-09,1938,Herbalism
WIZ-02870,Nimbus Frostpetal,nimbus.frostpetal254@moonmail.net,SW,2026-03-09,1984,Enchantment
WIZ-02871,Bramble Wandwright,bramble.wandwright376@owlmail.co,nr,2023-04-09,1915,Herbalism
WIZ-02872,Elowen Copperkettle,elowen.copperkettle703@owlmail.co,SW,2024-02-09,1885,Herbalism
WIZ-02873,Fiora Moonbrook,fiora.moonbrook938@grimoire.org,EC,2023-05-06,1899,Divination
WIZ-02874,Peregrine Nightbloom,peregrine.nightbloom328@grimoire.org,cv,2025-10-11,1886,Healing
WIZ-02875,Maribel Glimmerstone,maribel.glimmerstone864@owlmail.co,ML,2025-07-21,1922,Illusion
WIZ-02876,Nimbus Gorsebush,nimbus.gorsebush936@ravenpost.net,Ember Coast,2025-11-05,1923,Transmutation
WIZ-02877,Dorian Jackdaw,dorian.jackdaw546@owlmail.co,Crystal Vale,2024-11-14,1891,Healing
WIZ-02878,Hesper Thistledown,hesper.thistledown207@crystalball.io,sw,2026-01-10,1899,Divination
WIZ-02879,Yarrow Thistledown,yarrow.thistledown715@ravenpost.net,SW,2023-08-08,1979,Illusion
WIZ-02880,Yarrow Hollowbranch,yarrow.hollowbranch91@owlmail.co,NR,2023-02-13,1957,Alchemy
WIZ-02881,Nimbus Hollowbranch,nimbus.hollowbranch104@ravenpost.net,ec,2025-11-18,1899,Illusion
WIZ-02882,Ignatius Zellandine,,EC,2026-03-05,1949,Transmutation
WIZ-02883,Belladonna Crowfeather,belladonna.crowfeather42@moonmail.net,SW,2023-01-17,1972,ILLUSION
WIZ-02884,Bramble Owlsworth,bramble.owlsworth203@ravenpost.net,SW,2024-07-13,1894,Healing
WIZ-02885,Umbra Saltmarsh,umbra.saltmarsh168@moonmail.net,ember coast,2023-09-23,1942,Healing
WIZ-02886,Quilla Barrowmere,quilla.barrowmere8@moonmail.net,SW,2025-11-16,1888,Enchantment
WIZ-02887,Seraphine Moonbrook,seraphine.moonbrook336@ravenpost.net,northern reaches,2024-06-06,1941,Divination
WIZ-02888,Caspian Fernwhistle,caspian.fernwhistle579@ravenpost.net,nr,2024-11-18,2001,Divination
WIZ-02889,Fenwick Hollowbranch,fenwick.hollowbranch438@owlmail.co,ml,2023-07-17,1894,Herbalism
WIZ-02890,Lyra Quickbramble,lyra.quickbramble691@grimoire.org,Silverwood,2023-11-19,1994,Transmutation
WIZ-02891,Delphine Cinderfell,delphine.cinderfell962@grimoire.org,silverwood,2025-04-05,1956,TRANSMUTATION
WIZ-02892,Fenwick Hollowbranch,fenwick.hollowbranch459@moonmail.net,nr,2025-03-18,1954,Enchantment
WIZ-02893,Hesper Ashgrove,hesper.ashgrove772@crystalball.io,ML,2024-11-05,1937,Transmutation
WIZ-02894,Caspian Zellandine,caspian.zellandine133@crystalball.io,Silverwood,2026-02-19,1897,Transmutation
WIZ-02895,Grizelda Crowfeather,grizelda.crowfeather922@grimoire.org,cv,2025-06-05,1987,Healing
WIZ-02896,Nimbus Jackdaw,nimbus.jackdaw313@grimoire.org,EC,2023-12-25,1943,Enchantment
WIZ-02897,Jasper Cinderfell,jasper.cinderfell660@owlmail.co,sw,2025-06-27,1956,Transmutation
WIZ-02898,Gideon Frostpetal,gideon.frostpetal635@moonmail.net,CV,2024-04-14,1965,Enchantment
WIZ-02899,Bramble Hollowbranch,bramble.hollowbranch836@moonmail.net,nr,2025-03-19,1970,Transmutation
WIZ-02900,Hesper Quickbramble,hesper.quickbramble273@owlmail.co,SW,2025-04-20,1956,Divination
WIZ-02901,Wendeline Ravenscroft,wendeline.ravenscroft751@moonmail.net,ec,2026-03-10,1906,ILLUSION
WIZ-02902,Vesper Mossheart,vesper.mossheart962@grimoire.org,SW,2025-05-16,1898,Transmutation
WIZ-02903,Dorian Ashgrove,dorian.ashgrove408@owlmail.co,nr,2023-05-17,1928,DIVINATION
WIZ-02904,Zephyrine Hollowbranch,zephyrine.hollowbranch187@owlmail.co,nr,2025-12-23,1921,Alchemy
WIZ-02905,Hawthorne Quickbramble,hawthorne.quickbramble87@ravenpost.net,NR,2023-10-25,1998,Herbalism
WIZ-02906,Vesper Everbright,vesper.everbright83@moonmail.net,SW,2024-12-18,1994,Enchantment
WIZ-02907,Gideon Ashgrove,gideon.ashgrove114@ravenpost.net,CV,2024-09-15,1981,Transmutation
WIZ-02908,Quilla Wyrmwood,quilla.wyrmwood178@crystalball.io,EC,2024-05-28,1912,ENCHANTMENT
WIZ-02909,Fiora Vexley,fiora.vexley369@owlmail.co,ML,2026-02-04,1925,Illusion
WIZ-02910,Elowen Hazelrigg,elowen.hazelrigg583@owlmail.co,Crystal Vale,2023-10-12,1891,ALCHEMY
WIZ-02911,Juniper Hollowbranch,juniper.hollowbranch27@moonmail.net,NR,2023-07-21,1923,Divination
WIZ-02912,Yarrow Hollowbranch,yarrow.hollowbranch651@ravenpost.net,cv,2023-02-18,1886,Transmutation
WIZ-02913,Yarrow Ashgrove,yarrow.ashgrove610@grimoire.org,NR,2025-07-22,1924,Herbalism
WIZ-02914,Elowen Hazelrigg,elowen.hazelrigg644@ravenpost.net,EC,2026-03-05,1894,Illusion
WIZ-02915,Wendeline Larkspur,wendeline.larkspur327@ravenpost.net,northern reaches,2023-04-21,1895,Transmutation
WIZ-02916,Dorian Stormbottle,dorian.stormbottle951@moonmail.net,Silverwood,2025-11-05,1995,HERBALISM
WIZ-02917,Hawthorne Stormbottle,hawthorne.stormbottle271@moonmail.net,SW,2024-02-05,1889,Illusion
WIZ-02918,Yarrow Netherfield,yarrow.netherfield464@moonmail.net,CV,2026-04-13,2004,Healing
WIZ-02919,Rowan Brightmantle,,Ember Coast,2024-02-06,1906,Divination
WIZ-02920,Belladonna Wandwright,belladonna.wandwright174@moonmail.net,Silverwood,2025-06-28,1979,Herbalism
WIZ-02921,Delphine Saltmarsh,delphine.saltmarsh917@grimoire.org,sw,2026-06-15,1906,Herbalism
WIZ-02922,Fiora Everbright,fiora.everbright657@moonmail.net,ML,2026-05-07,1941,Transmutation
WIZ-02923,Grizelda Moonbrook,grizelda.moonbrook748@moonmail.net,NR,2023-08-12,1920,Illusion
WIZ-02924,Peregrine Tanglewood,peregrine.tanglewood896@owlmail.co,Silverwood,2025-09-18,1965,Transmutation
WIZ-02925,Belladonna Thistledown,belladonna.thistledown315@grimoire.org,CV,2025-09-03,2001,Transmutation
WIZ-02926,Kestrel Glimmerstone,kestrel.glimmerstone399@owlmail.co,SW,2024-05-27,1992,Enchantment
WIZ-02927,Bramble Ravenscroft,bramble.ravenscroft63@moonmail.net,Ember Coast,2025-06-19,1966,Divination
WIZ-02928,Vesper Hollowbranch,vesper.hollowbranch792@grimoire.org,the marshlands,2026-04-18,1927,Healing
WIZ-02929,Ambrose Vexley,ambrose.vexley229@grimoire.org,CV,2025-05-27,1988,Enchantment
WIZ-02930,Jasper Tanglewood,jasper.tanglewood961@moonmail.net,ML,2023-06-24,1986,Herbalism
WIZ-02931,Fiora Saltmarsh,fiora.saltmarsh604@owlmail.co,sw,2024-12-09,1982,ILLUSION
WIZ-02932,Kestrel Winterbourne,kestrel.winterbourne695@moonmail.net,cv,2025-08-11,1891,Divination
WIZ-02933,Hesper Tanglewood,,Silverwood,2024-03-24,1928,Herbalism
WIZ-02934,Seraphine Foxglove,seraphine.foxglove328@owlmail.co,ml,2025-05-24,1893,ENCHANTMENT
WIZ-02935,Oleander Everbright,oleander.everbright630@crystalball.io,EC,2023-09-11,1977,Transmutation
WIZ-02936,Dorian Gorsebush,dorian.gorsebush252@owlmail.co,NR,2023-01-23,1893,Herbalism
WIZ-02937,Morwenna Crowfeather,morwenna.crowfeather924@crystalball.io,Crystal Vale,2023-07-03,1909,Enchantment
WIZ-02938,Seraphine Nightbloom,seraphine.nightbloom88@grimoire.org,NR,2026-03-20,1991,Enchantment
WIZ-02939,Gideon Vexley,gideon.vexley309@owlmail.co,Ember Coast,2023-03-30,1940,Healing
WIZ-02940,Oleander Copperkettle,oleander.copperkettle554@ravenpost.net,ml,2024-04-27,1893,Healing
WIZ-02941,Fiora Zellandine,fiora.zellandine466@owlmail.co,ML,2025-10-12,2007,Transmutation
WIZ-02942,Thaddeus Tanglewood,thaddeus.tanglewood922@moonmail.net,NR,2024-08-29,1995,Enchantment
WIZ-02943,Hawthorne Nightbloom,hawthorne.nightbloom210@moonmail.net,EC,2024-11-21,1990,Healing
WIZ-02944,Isolde Copperkettle,isolde.copperkettle900@ravenpost.net,nr,2025-01-10,1893,ALCHEMY
WIZ-02945,Vesper Emberwhisk,vesper.emberwhisk18@grimoire.org,Northern Reaches,2024-11-24,1886,Transmutation
WIZ-02946,Umbra Ashgrove,umbra.ashgrove520@grimoire.org,EC,2025-05-01,2004,TRANSMUTATION
WIZ-02947,Peregrine Duskwater,peregrine.duskwater856@moonmail.net,EC,2025-10-08,1959,Alchemy
WIZ-02948,Edric Hollowbranch,edric.hollowbranch759@crystalball.io,EC,2023-02-04,1944,Illusion
WIZ-02949,Lyra Ironquill,lyra.ironquill912@moonmail.net,CV,2023-03-28,1962,ALCHEMY
WIZ-02950,Vesper Netherfield,vesper.netherfield857@grimoire.org,SW,2026-02-18,1923,Transmutation
WIZ-02951,Peregrine Larkspur,peregrine.larkspur380@owlmail.co,EC,2023-09-22,1997,Illusion
WIZ-02952,Ignatius Vexley,ignatius.vexley807@ravenpost.net,ec,2024-05-20,1947,Herbalism
WIZ-02953,Hawthorne Quickbramble,hawthorne.quickbramble631@owlmail.co,EC,2023-02-14,1967,ALCHEMY
WIZ-02954,Gideon Emberwhisk,gideon.emberwhisk473@grimoire.org,CV,2023-11-14,1966,Transmutation
WIZ-02955,Belladonna Moonbrook,belladonna.moonbrook227@crystalball.io,nr,2024-10-17,1964,Divination
WIZ-02956,Yarrow Brightmantle,yarrow.brightmantle500@crystalball.io,EC,2023-11-28,1949,ENCHANTMENT
WIZ-02957,Isolde Jackdaw,isolde.jackdaw515@crystalball.io,crystal vale,2025-11-14,1972,Healing
WIZ-02958,Hesper Gorsebush,hesper.gorsebush113@crystalball.io,EC,2024-01-03,1938,Healing
WIZ-02959,Maribel Quickbramble,maribel.quickbramble957@owlmail.co,EC,2026-01-31,1886,Alchemy
WIZ-02960,Hawthorne Zellandine,hawthorne.zellandine602@crystalball.io,EC,2023-03-15,1901,ALCHEMY
WIZ-02961,Gideon Foxglove,gideon.foxglove132@ravenpost.net,cv,2024-02-18,1939,Herbalism
WIZ-02962,Thaddeus Jackdaw,thaddeus.jackdaw567@crystalball.io,sw,2025-08-02,1990,Herbalism
WIZ-02963,Morwenna Glimmerstone,morwenna.glimmerstone166@grimoire.org,SW,2025-02-15,1911,Transmutation
WIZ-02964,Lyra Stormbottle,lyra.stormbottle433@crystalball.io,NR,2026-01-28,1900,Divination
WIZ-02965,Alaric Ashgrove,alaric.ashgrove772@moonmail.net,Northern Reaches,2025-01-25,1995,Transmutation
WIZ-02966,Bramble Hazelrigg,bramble.hazelrigg398@ravenpost.net,EC,2023-12-21,1909,Healing
WIZ-02967,Edric Winterbourne,edric.winterbourne383@grimoire.org,SW,2025-06-27,1983,Herbalism
WIZ-02968,Alaric Quickbramble,alaric.quickbramble763@owlmail.co,EC,2024-08-06,1981,Divination
WIZ-02969,Caspian Quickbramble,caspian.quickbramble813@crystalball.io,Northern Reaches,2025-07-26,1985,Alchemy
WIZ-02970,Juniper Gorsebush,,northern reaches,2024-12-02,1885,Enchantment
WIZ-02971,Maribel Tanglewood,maribel.tanglewood678@ravenpost.net,SW,2025-08-27,1968,Enchantment
WIZ-02972,Grizelda Hollowbranch,grizelda.hollowbranch815@moonmail.net,northern reaches,2024-09-19,1966,Transmutation
WIZ-02973,Zephyrine Netherfield,zephyrine.netherfield666@owlmail.co,northern reaches,2023-06-29,1926,Herbalism
WIZ-02974,Morwenna Copperkettle,morwenna.copperkettle735@owlmail.co,sw,2025-11-16,1888,Illusion
WIZ-02975,Wendeline Copperkettle,wendeline.copperkettle160@crystalball.io,ML,2024-10-19,1973,TRANSMUTATION
WIZ-02976,Caspian Nightbloom,caspian.nightbloom826@owlmail.co,NR,2025-06-16,1943,Herbalism
WIZ-02977,Isolde Yewbarrow,isolde.yewbarrow638@crystalball.io,ml,2023-10-18,1949,Alchemy
WIZ-02978,Gideon Fernwhistle,gideon.fernwhistle929@ravenpost.net,EC,2024-12-21,1944,Transmutation
WIZ-02979,Fenwick Fernwhistle,fenwick.fernwhistle361@grimoire.org,EC,2023-03-28,1950,DIVINATION
WIZ-02980,Yarrow Nightbloom,yarrow.nightbloom276@moonmail.net,SW,2026-05-03,1994,Divination
WIZ-02981,Quilla Larkspur,quilla.larkspur763@crystalball.io,ML,2025-01-11,1946,Illusion
WIZ-02982,Zephyrine Wandwright,zephyrine.wandwright549@grimoire.org,EC,2025-03-01,1984,ENCHANTMENT
WIZ-02983,Maribel Glimmerstone,maribel.glimmerstone410@grimoire.org,SW,2026-03-01,1911,Herbalism
WIZ-02984,Xanthe Larkspur,xanthe.larkspur946@ravenpost.net,SW,2025-07-28,1904,Enchantment
WIZ-02985,Grizelda Jackdaw,grizelda.jackdaw36@moonmail.net,EC,2026-05-19,2004,Transmutation
WIZ-02986,Bramble Mossheart,bramble.mossheart563@ravenpost.net,CV,2025-02-05,1982,Herbalism
WIZ-02987,Edric Barrowmere,edric.barrowmere18@owlmail.co,SW,2025-09-27,1984,Alchemy
WIZ-02988,Yarrow Vexley,yarrow.vexley104@moonmail.net,SW,2024-07-01,1936,Enchantment
WIZ-02989,Seraphine Copperkettle,seraphine.copperkettle326@crystalball.io,ec,2025-11-13,1961,Divination
WIZ-02990,Oleander Thistledown,oleander.thistledown436@moonmail.net,sw,2025-06-15,1915,Enchantment
WIZ-02991,Hesper Gorsebush,hesper.gorsebush165@crystalball.io,NR,2024-11-05,1960,Illusion
WIZ-02992,Ambrose Ravenscroft,ambrose.ravenscroft917@ravenpost.net,sw,2024-05-22,1951,Healing
WIZ-02993,Seraphine Wyrmwood,seraphine.wyrmwood479@ravenpost.net,NR,2023-11-20,1959,Enchantment
WIZ-02994,Cassia Crowfeather,cassia.crowfeather264@grimoire.org,Ember Coast,2024-06-02,1914,Enchantment
WIZ-02995,Peregrine Yewbarrow,peregrine.yewbarrow652@ravenpost.net,SW,2025-02-23,1911,Healing
WIZ-02996,Corvin Wyrmwood,corvin.wyrmwood112@owlmail.co,CV,2025-12-19,1901,Enchantment
WIZ-02997,Lyra Umberfall,lyra.umberfall925@moonmail.net,SW,2024-10-15,1930,Herbalism
WIZ-02998,Corvin Owlsworth,corvin.owlsworth186@crystalball.io,sw,2023-10-17,1979,Illusion
WIZ-02999,Oswin Ravenscroft,oswin.ravenscroft480@grimoire.org,ML,2024-04-03,1965,Transmutation
WIZ-03000,Hesper Kilnworth,hesper.kilnworth800@crystalball.io,NR,2024-09-11,1963,ILLUSION
WIZ-03001,Ignatius Dimbleby,ignatius.dimbleby103@moonmail.net,NR,2023-07-19,1973,Illusion
WIZ-03002,Petra Crowfeather,petra.crowfeather392@owlmail.co,Ember Coast,2025-01-01,1945,Healing
WIZ-03003,Fenwick Jackdaw,fenwick.jackdaw888@ravenpost.net,nr,2023-08-16,1938,Healing
WIZ-03004,Zephyrine Crowfeather,zephyrine.crowfeather722@moonmail.net,SW,2026-02-28,1889,Illusion
WIZ-03005,Hesper Crowfeather,hesper.crowfeather367@moonmail.net,silverwood,2024-03-24,1915,Enchantment
WIZ-03006,Alaric Wyrmwood,alaric.wyrmwood609@owlmail.co,nr,2025-12-25,1969,Divination
WIZ-03007,Delphine Wandwright,delphine.wandwright862@grimoire.org,EC,2024-02-19,1931,Healing
WIZ-03008,Oswin Crowfeather,oswin.crowfeather737@crystalball.io,CV,2023-07-01,1988,Illusion
WIZ-03009,Umbra Ravenscroft,umbra.ravenscroft619@moonmail.net,Crystal Vale,2026-05-02,1989,Herbalism
WIZ-03010,Grizelda Ashgrove,grizelda.ashgrove256@owlmail.co,SW,2024-03-19,1925,Transmutation
WIZ-03011,Fiora Moonbrook,fiora.moonbrook769@moonmail.net,nr,2024-08-31,1910,Herbalism
WIZ-03012,Maribel Mossheart,maribel.mossheart182@grimoire.org,ember coast,2023-11-28,1891,DIVINATION
WIZ-03013,Wendeline Wyrmwood,wendeline.wyrmwood797@moonmail.net,SW,2023-09-04,1964,Alchemy
WIZ-03014,Caspian Cinderfell,caspian.cinderfell895@crystalball.io,The Marshlands,2023-11-21,2005,Enchantment
WIZ-03015,Ignatius Thistledown,ignatius.thistledown985@crystalball.io,Crystal Vale,2025-01-24,2001,Divination
WIZ-03016,Hesper Wyrmwood,hesper.wyrmwood648@grimoire.org,sw,2026-06-05,1979,Alchemy
WIZ-03017,Lyra Winterbourne,lyra.winterbourne570@crystalball.io,SW,2024-07-26,1956,Illusion
WIZ-03018,Lyra Zellandine,lyra.zellandine194@ravenpost.net,ML,2026-02-05,1977,HERBALISM
WIZ-03019,Lyra Mossheart,lyra.mossheart783@grimoire.org,NR,2023-01-01,1959,Alchemy
WIZ-03020,Gideon Vexley,gideon.vexley864@moonmail.net,SW,2024-01-12,1999,Herbalism
WIZ-03021,Fenwick Duskwater,fenwick.duskwater356@grimoire.org,NR,2024-08-22,2002,Divination
WIZ-03022,Morwenna Saltmarsh,,cv,2026-03-20,1981,HERBALISM
WIZ-03023,Grizelda Barrowmere,grizelda.barrowmere448@owlmail.co,NR,2025-11-28,1979,Illusion
WIZ-03024,Lyra Ironquill,lyra.ironquill300@owlmail.co,EC,2026-01-01,1972,Enchantment
WIZ-03025,Ignatius Stormbottle,ignatius.stormbottle558@grimoire.org,nr,2023-06-24,1968,Enchantment
WIZ-03026,Nimbus Yewbarrow,nimbus.yewbarrow17@moonmail.net,EC,2024-02-11,1945,Divination
