brew_id,potion_sku,shop_id,cauldron_id,brewed_at,batch_size,brew_duration_minutes,quality_check,brewer_name
BRW-04260,POT-0064,SHP-06,CDR-25,2026-02-23T06:56:26Z,47,136,pass,Wendeline Ashgrove
BRW-04261,POT-0059,SHP-15,CDR-13,2026-04-27T06:44:33Z,29,116,pass,Kestrel Foxglove
BRW-04262,POT-0064,SHP-02,CDR-19,2025-01-01 10:47:37,31,105,pass,Morwenna Wandwright
BRW-04263,POT-0033,SHP-06,CDR-35,2025-07-29T09:29:57Z,54,78,Pass,Gideon Thistledown
BRW-04264,POT-0046,SHP-10,CDR-29,2026-01-22 10:23:58,44,53,pass,Zephyrine Zellandine
BRW-04265,POT-0006,SHP-11,CDR-36,2026-02-05 06:23:37,20,147,Pass,Delphine Mossheart
BRW-04266,POT-0033,SHP-04,CDR-36,2025-06-17 11:10:53,47,83,Pass,Umbra Thistledown
BRW-04267,POT-0120,SHP-05,CDR-22,2024-10-17T08:07:19Z,60,87,pass,Umbra Thistledown
BRW-04268,POT-0061,SHP-11,CDR-22,2024-09-26 11:33:41,48,88,pass,Gideon Thistledown
BRW-04269,POT-0003,SHP-08,CDR-26,2025-03-31T08:22:55Z,55,52,Pass,Juniper Hollowbranch
BRW-04270,POT-0030,SHP-08,CDR-17,2025-11-09T11:10:53Z,55,59,pass,Oleander Ravenscroft
BRW-04271,POT-0027,SHP-02,CDR-31,2025-04-24T10:40:50Z,36,106,pass,Dorian Mistlethorn
BRW-04272,POT-0086,SHP-13,CDR-33,2026-04-29T10:49:56Z,23,83,Pass,Cassia Everbright
BRW-04273,POT-0028,SHP-11,CDR-24,2026-06-05 11:20:03,37,69,pass,Gideon Thistledown
BRW-04274,POT-0019,SHP-01,CDR-06,2025-12-26 05:38:07,26,78,fail,Caspian Thistledown
BRW-04275,POT-0034,SHP-01,CDR-16,2026-04-20T06:12:47Z,26,107,pass,Hesper Cinderfell
BRW-04276,POT-0069,SHP-09,CDR-14,2025-04-26T10:40:13Z,49,137,fail,Thaddeus Frostpetal
BRW-04277,POT-0101,SHP-15,CDR-03,2026-04-23T08:53:48Z,29,126,pass,Hesper Foxglove
BRW-04278,POT-0049,SHP-02,CDR-16,2025-06-14T08:13:34Z,21,127,pass,Hesper Cinderfell
BRW-04279,POT-0096,SHP-12,CDR-25,2026-02-05T09:33:15Z,45,121,pass,Juniper Hollowbranch
BRW-04280,POT-0110,SHP-12,CDR-34,2025-07-04T11:34:19Z,23,158,pass,Oswin Wyrmwood
BRW-04281,POT-0066,SHP-15,CDR-15,2025-12-04T08:51:54Z,15,105,pass,Morwenna Wandwright
BRW-04282,POT-0093,SHP-06,CDR-24,2026-04-12T07:12:45Z,15,105,pass,Delphine Zellandine
BRW-04283,POT-0111,SHP-05,CDR-14,2026-04-28 07:39:55,38,18,pass,Gideon Moonbrook
BRW-04284,POT-0008,SHP-02,CDR-21,2025-07-10T10:30:11Z,50,65,Pass,Oleander Ravenscroft
BRW-04285,POT-0088,SHP-14,CDR-34,2025-05-08T09:14:33Z,48,104,pass,Gideon Thistledown
BRW-04286,POT-0012,SHP-10,CDR-39,2024-06-22 08:52:32,40,79,Pass,Gideon Thistledown
BRW-04287,POT-0104,SHP-15,CDR-16,2024-08-21T08:29:40Z,45,165,PASS,Yarrow Ravenscroft
BRW-04288,POT-0008,SHP-15,CDR-09,2025-08-30 08:27:04,50,78,pass,Juniper Hollowbranch
BRW-04289,POT-0080,SHP-04,CDR-14,2025-03-08T05:37:24Z,49,157,pass,Gideon Moonbrook
BRW-04290,POT-0089,SHP-08,CDR-18,2025-03-23T11:07:02Z,46,70,pass,Oswin Wyrmwood
BRW-04291,POT-0057,SHP-01,CDR-27,2025-06-26 07:08:44,40,61,pass,Gideon Moonbrook
BRW-04292,POT-0107,SHP-15,CDR-24,2025-12-30T07:08:59Z,44,62,pass,Vesper Emberwhisk
BRW-04293,POT-0028,SHP-03,CDR-02,2026-03-24T08:55:23Z,28,77,Pass,Delphine Mossheart
BRW-04294,POT-0058,SHP-03,CDR-20,2026-03-29 07:31:31,22,151,pass,Lyra Winterbourne
BRW-04295,POT-0110,SHP-13,CDR-16,2025-11-24 11:48:12,22,140,Pass,Ambrose Fernwhistle
BRW-04296,POT-0026,SHP-06,CDR-22,2024-05-04T09:35:39Z,18,116,Pass,Delphine Zellandine
BRW-04297,POT-0031,SHP-06,CDR-31,2026-03-10T05:55:34Z,27,30,Pass,Gideon Thistledown
BRW-04298,POT-0033,SHP-10,CDR-21,2025-12-12 07:51:40,20,61,pass,Vesper Emberwhisk
BRW-04299,POT-0028,SHP-11,CDR-37,2026-04-18T08:41:16Z,59,35,pass,Gideon Moonbrook
BRW-04300,POT-0077,SHP-06,CDR-28,2026-06-03 10:11:40,50,103,pass,Oleander Ravenscroft
BRW-04301,POT-0041,SHP-09,CDR-40,2026-05-03 05:56:50,57,134,Pass,Ambrose Winterbourne
BRW-04302,POT-0042,SHP-07,CDR-11,2026-02-02 08:34:29,35,89,Pass,Grizelda Kilnworth
BRW-04303,POT-0001,SHP-03,CDR-06,2024-06-02 06:38:28,24,116,pass,Delphine Mossheart
BRW-04304,POT-0107,SHP-02,CDR-24,2026-05-02T08:40:12Z,52,64,Pass,Nimbus Glimmerstone
BRW-04305,POT-0028,SHP-04,CDR-23,2026-03-01T07:17:35Z,25,77,pass,Hesper Cinderfell
BRW-04306,POT-0118,SHP-01,CDR-34,2026-05-08 11:16:37,32,68,pass,Juniper Hollowbranch
BRW-04307,POT-0012,SHP-11,CDR-07,2025-03-29 06:16:57,13,77,Pass,Juniper Hollowbranch
BRW-04308,POT-0042,SHP-09,CDR-12,2026-03-09T10:54:53Z,50,93,pass,Lyra Winterbourne
BRW-04309,POT-0113,SHP-14,CDR-08,2024-12-30T09:08:30Z,51,159,pass,Cassia Winterbourne
BRW-04310,POT-0085,SHP-06,CDR-26,2026-05-07 06:27:25,43,138,Pass,Belladonna Jackdaw
BRW-04311,POT-0115,SHP-09,CDR-17,2026-01-06 05:28:59,34,111,pass,Hesper Cinderfell
BRW-04312,POT-0036,SHP-03,CDR-16,2024-10-14T06:08:33Z,44,88,fail,Yarrow Ravenscroft
BRW-04313,POT-0065,SHP-01,CDR-18,2024-07-08T10:52:04Z,26,35,PASS,Belladonna Jackdaw
BRW-04314,POT-0082,SHP-15,CDR-27,2025-06-30T11:57:59Z,10,29,pass,Nimbus Glimmerstone
BRW-04315,POT-0101,SHP-10,CDR-17,2025-10-15 10:59:05,26,132,pass,Ambrose Winterbourne
BRW-04316,POT-0100,SHP-05,CDR-24,2025-11-21 11:34:32,34,103,PASS,Nimbus Glimmerstone
BRW-04317,POT-0051,SHP-02,CDR-33,2026-05-31T05:58:36Z,30,59,pass,Kestrel Foxglove
BRW-04318,POT-0008,SHP-09,CDR-18,2025-06-18 05:23:16,51,73,PASS,Yarrow Ravenscroft
BRW-04319,POT-0066,SHP-06,CDR-28,2026-04-29T09:14:31Z,23,130,pass,Belladonna Jackdaw
BRW-04320,POT-0001,SHP-12,CDR-18,2025-10-24T06:55:25Z,20,109,pass,Delphine Mossheart
BRW-04321,POT-0044,SHP-05,CDR-25,2024-06-25T10:33:14Z,23,43,Pass,Morwenna Wandwright
BRW-04322,POT-0119,SHP-15,CDR-29,2026-05-24T08:42:07Z,10,75,Fail,Juniper Hollowbranch
BRW-04323,POT-0038,SHP-11,CDR-04,2024-07-12T05:51:53Z,25,15,pass,Hesper Foxglove
BRW-04324,POT-0042,SHP-04,CDR-19,2024-06-24T07:49:28Z,28,122,PASS,Grizelda Duskwater
BRW-04325,POT-0030,SHP-11,CDR-35,2025-11-13T07:51:19Z,12,48,pass,Lyra Winterbourne
BRW-04326,POT-0078,SHP-04,CDR-16,2024-06-26T11:08:12Z,44,93,pass,Delphine Zellandine
BRW-04327,POT-0019,SHP-03,CDR-12,2025-02-17 05:06:23,12,77,pass,Umbra Thistledown
BRW-04328,POT-0110,SHP-14,CDR-06,2025-10-08T07:48:16Z,14,105,pass,Ambrose Fernwhistle
BRW-04329,POT-0007,SHP-15,CDR-08,2026-05-10T06:23:48Z,45,150,pass,Yarrow Ravenscroft
BRW-04330,POT-0040,SHP-10,CDR-17,2026-05-04T11:20:07Z,51,70,pass,Wendeline Ashgrove
BRW-04331,POT-0031,SHP-09,CDR-13,2026-05-26T11:07:22Z,44,35,Pass,Umbra Thistledown
BRW-04332,POT-0079,SHP-15,CDR-01,2026-04-19T06:41:46Z,59,65,pass,Morwenna Wandwright
BRW-04333,POT-0036,SHP-04,CDR-27,2026-06-15 10:39:49,43,85,pass,Nimbus Glimmerstone
BRW-04334,POT-0043,SHP-08,CDR-26,2024-12-26 11:29:54,11,53,pass,Wendeline Ashgrove
BRW-04335,POT-0086,SHP-01,CDR-39,2025-12-05T06:59:28Z,10,76,pass,Dorian Mistlethorn
BRW-04336,POT-0109,SHP-02,CDR-22,2025-03-11 07:00:39,50,112,PASS,Oswin Wyrmwood
BRW-04337,POT-0021,SHP-11,CDR-27,2025-10-03T07:26:25Z,53,85,Pass,Gideon Moonbrook
BRW-04338,POT-0005,SHP-02,CDR-22,2024-12-03T10:17:30Z,29,46,PASS,Thaddeus Frostpetal
BRW-04339,POT-0084,SHP-15,CDR-32,2025-01-22 08:01:46,45,90,PASS,Ambrose Winterbourne
BRW-04340,POT-0046,SHP-06,CDR-36,2024-06-13T06:41:00Z,35,57,pass,Nimbus Glimmerstone
BRW-04341,POT-0046,SHP-09,CDR-28,2025-11-20 07:39:59,42,42,pass,Delphine Mossheart
BRW-04342,POT-0020,SHP-14,CDR-28,2024-10-17T07:18:02Z,30,111,pass,Dorian Glimmerstone
BRW-04343,POT-0108,SHP-10,CDR-06,2024-08-28T11:07:09Z,34,63,pass,Gideon Thistledown
BRW-04344,POT-0095,SHP-04,CDR-13,2026-04-13T05:24:29Z,34,120,Pass,Hesper Cinderfell
BRW-04345,POT-0016,SHP-06,CDR-27,2026-06-03 05:04:24,20,125,pass,Grizelda Kilnworth
BRW-04346,POT-0081,SHP-10,CDR-19,2024-12-04T07:05:19Z,14,106,Pass,Cassia Winterbourne
BRW-04347,POT-0043,SHP-07,CDR-13,2024-10-15T11:02:00Z,48,40,pass,Ambrose Fernwhistle
BRW-04348,POT-0073,SHP-01,CDR-04,2025-12-20 11:37:15,46,46,pass,Wendeline Ashgrove
BRW-04349,POT-0037,SHP-03,CDR-38,2026-04-29 07:06:03,23,78,pass,Juniper Hollowbranch
BRW-04350,POT-0033,SHP-07,CDR-14,2025-07-28T09:56:36Z,49,64,pass,Oswin Wyrmwood
BRW-04351,POT-0059,SHP-03,CDR-33,2026-03-11 07:37:00,50,104,fail,Nimbus Glimmerstone
BRW-04352,POT-0114,SHP-01,CDR-06,2024-11-25 05:20:21,35,78,Pass,Grizelda Kilnworth
BRW-04353,POT-0002,SHP-06,CDR-40,2025-08-31T05:51:46Z,26,73,pass,Cassia Winterbourne
BRW-04354,POT-0116,SHP-01,CDR-32,2025-11-18T05:56:44Z,35,79,pass,Thaddeus Frostpetal
BRW-04355,POT-0104,SHP-04,CDR-02,2025-03-31T11:37:58Z,25,146,pass,Lyra Winterbourne
BRW-04356,POT-0093,SHP-09,CDR-16,2025-04-30T11:12:06Z,35,109,pass,Belladonna Jackdaw
BRW-04357,POT-0026,SHP-15,CDR-13,2025-04-09T05:51:25Z,43,124,pass,Kestrel Foxglove
BRW-04358,POT-0046,SHP-13,CDR-12,2025-01-06 10:45:50,35,15,pass,Grizelda Duskwater
BRW-04359,POT-0005,SHP-14,CDR-12,2024-09-03 10:47:11,23,15,pass,Delphine Zellandine
BRW-04360,POT-0011,SHP-06,CDR-19,2024-09-27 09:35:22,60,133,pass,Hesper Foxglove
BRW-04361,POT-0109,SHP-12,CDR-08,2024-12-26T08:12:24Z,60,121,Pass,Belladonna Jackdaw
BRW-04362,POT-0060,SHP-06,CDR-14,2026-04-26T09:55:56Z,42,177,pass,Caspian Thistledown
BRW-04363,POT-0003,SHP-14,CDR-17,2025-11-03 06:44:58,39,66,pass,Thaddeus Frostpetal
BRW-04364,POT-0109,SHP-06,CDR-03,2025-04-06T11:12:23Z,49,136,pass,Dorian Mistlethorn
BRW-04365,POT-0021,SHP-03,CDR-07,2025-09-13T06:49:30Z,26,100,pass,Gideon Moonbrook
BRW-04366,POT-0084,SHP-15,CDR-01,2024-07-22 08:45:54,60,105,pass,Hesper Cinderfell
BRW-04367,POT-0009,SHP-08,CDR-05,2025-10-17T06:12:14Z,30,61,PASS,Dorian Mistlethorn
BRW-04368,POT-0090,SHP-02,CDR-07,2024-08-31T11:35:51Z,56,114,pass,Kestrel Foxglove
BRW-04369,POT-0076,SHP-06,CDR-21,2025-09-18T06:35:24Z,25,17,pass,Maribel Netherfield
BRW-04370,POT-0073,SHP-14,CDR-11,2024-05-25 07:58:27,57,49,pass,Gideon Thistledown
BRW-04371,POT-0049,SHP-11,CDR-11,2026-06-28T11:43:25Z,28,121,pass,Lyra Winterbourne
BRW-04372,POT-0118,SHP-05,CDR-16,2026-03-04T10:51:11Z,60,78,fail,Maribel Netherfield
BRW-04373,POT-0008,SHP-09,CDR-39,2026-04-12T09:22:13Z,13,83,Pass,Juniper Hollowbranch
BRW-04374,POT-0030,SHP-07,CDR-34,2026-03-26T11:01:52Z,19,53,pass,Delphine Zellandine
BRW-04375,POT-0100,SHP-14,CDR-23,2025-02-05T05:26:08Z,60,91,PASS,Oswin Wyrmwood
BRW-04376,POT-0022,SHP-03,CDR-21,2025-05-26T09:36:12Z,40,130,pass,Cassia Winterbourne
BRW-04377,POT-0115,SHP-11,CDR-20,2025-02-20 05:28:36,15,136,pass,Lyra Winterbourne
BRW-04378,POT-0075,SHP-13,CDR-01,2026-03-27 05:37:12,31,140,Pass,Dorian Glimmerstone
BRW-04379,POT-0078,SHP-14,CDR-09,2026-06-16T08:12:55Z,57,104,pass,Dorian Mistlethorn
BRW-04380,POT-0059,SHP-03,CDR-28,2026-06-18 07:50:32,44,100,pass,Yarrow Ravenscroft
BRW-04381,POT-0105,SHP-04,CDR-38,2025-11-22T11:18:51Z,60,151,Pass,Grizelda Duskwater
BRW-04382,POT-0089,SHP-07,CDR-18,2024-06-20T10:58:29Z,46,112,pass,Grizelda Duskwater
BRW-04383,POT-0006,SHP-04,CDR-09,2026-03-04T09:52:43Z,58,113,pass,Dorian Glimmerstone
BRW-04384,POT-0016,SHP-07,CDR-22,2026-03-28T09:58:42Z,50,113,Pass,Thaddeus Frostpetal
BRW-04385,POT-0089,SHP-15,CDR-20,2024-10-07T10:53:09Z,40,117,Pass,Oswin Wyrmwood
BRW-04386,POT-0099,SHP-07,CDR-09,2026-01-12T09:12:43Z,11,162,pass,Delphine Zellandine
BRW-04387,POT-0066,SHP-05,CDR-07,2026-01-15 05:00:35,27,137,pass,Delphine Mossheart
BRW-04388,POT-0102,SHP-06,CDR-06,2024-08-12T09:23:14Z,11,62,pass,Dorian Glimmerstone
BRW-04389,POT-0051,SHP-10,CDR-13,2025-06-05 09:53:41,26,,pass,Wendeline Ashgrove
BRW-04390,POT-0030,SHP-08,CDR-23,2026-02-25 05:44:38,49,72,Pass,Ambrose Winterbourne
BRW-04391,POT-0014,SHP-11,CDR-26,2025-12-18 05:31:02,35,48,Pass,Dorian Mistlethorn
BRW-04392,POT-0022,SHP-06,CDR-10,2025-05-09 09:49:37,58,129,pass,Hesper Cinderfell
BRW-04393,POT-0058,SHP-05,CDR-22,2025-03-02 10:17:52,21,111,Pass,Caspian Thistledown
BRW-04394,POT-0026,SHP-06,CDR-29,2024-11-04T05:41:15Z,35,142,PASS,Dorian Mistlethorn
BRW-04395,POT-0042,SHP-02,CDR-08,2026-03-30 11:07:55,48,92,pass,Delphine Zellandine
BRW-04396,POT-0033,SHP-06,CDR-18,2025-06-06 05:40:38,29,84,PASS,Ambrose Winterbourne
BRW-04397,POT-0100,SHP-06,CDR-19,2026-02-01T10:48:30Z,55,99,pass,Thaddeus Frostpetal
BRW-04398,POT-0074,SHP-08,CDR-35,2026-05-17 08:18:58,29,85,pass,Zephyrine Zellandine
BRW-04399,POT-0060,SHP-10,CDR-37,2026-06-03T07:22:06Z,15,126,pass,Umbra Thistledown
BRW-04400,POT-0105,SHP-02,CDR-17,2026-01-13 06:25:15,20,145,pass,Belladonna Jackdaw
BRW-04401,POT-0033,SHP-11,CDR-10,2026-02-12T05:26:08Z,43,63,pass,Dorian Glimmerstone
BRW-04402,POT-0063,SHP-14,CDR-01,2026-05-25 11:05:46,27,71,pass,Delphine Zellandine
BRW-04403,POT-0098,SHP-03,CDR-17,2026-03-22T11:40:30Z,10,97,Pass,Yarrow Ravenscroft
BRW-04404,POT-0004,SHP-08,CDR-35,2026-01-08T09:56:50Z,26,101,PASS,Grizelda Kilnworth
BRW-04405,POT-0102,SHP-09,CDR-28,2024-07-25 08:48:55,35,67,pass,Cassia Winterbourne
BRW-04406,POT-0087,SHP-08,CDR-24,2026-01-19 10:56:37,37,47,pass,Lyra Winterbourne
BRW-04407,POT-0024,SHP-07,CDR-06,2024-11-06 05:41:31,48,107,pass,Delphine Zellandine
BRW-04408,POT-0083,SHP-03,CDR-06,2025-05-19T11:47:01Z,26,160,pass,Gideon Moonbrook
BRW-04409,POT-0109,SHP-04,CDR-39,2025-01-10 11:20:43,13,133,pass,Caspian Thistledown
BRW-04410,POT-0024,SHP-07,CDR-17,2025-07-22T09:16:40Z,26,139,pass,Umbra Thistledown
BRW-04411,POT-0041,SHP-10,CDR-38,2025-03-16 09:32:47,55,141,pass,Morwenna Wandwright
BRW-04412,POT-0113,SHP-12,CDR-16,2025-08-08T06:39:30Z,22,157,pass,Thaddeus Frostpetal
BRW-04413,POT-0023,SHP-05,CDR-38,2024-06-13T10:41:50Z,10,163,Pass,Cassia Winterbourne
BRW-04414,POT-0115,SHP-07,CDR-26,2025-01-15 06:43:06,57,133,pass,Maribel Netherfield
BRW-04415,POT-0094,SHP-09,CDR-14,2026-01-10T07:05:56Z,52,155,Pass,Cassia Everbright
BRW-04416,POT-0041,SHP-04,CDR-25,2024-08-30 09:24:31,18,128,pass,Delphine Zellandine
BRW-04417,POT-0084,SHP-12,CDR-24,2025-04-30T11:38:37Z,26,98,PASS,Gideon Moonbrook
BRW-04418,POT-0086,SHP-07,CDR-33,2026-06-17T11:15:52Z,30,77,pass,Hesper Cinderfell
BRW-04419,POT-0102,SHP-05,CDR-06,2025-03-06T05:46:48Z,19,71,pass,Yarrow Ravenscroft
BRW-04420,POT-0108,SHP-07,CDR-25,2024-09-15T09:38:48Z,47,72,pass,Gideon Moonbrook
BRW-04421,POT-0094,SHP-05,CDR-06,2024-05-06 07:28:00,18,115,Pass,Hesper Foxglove
BRW-04422,POT-0055,SHP-13,CDR-29,2026-04-04T06:05:09Z,37,89,pass,Dorian Glimmerstone
BRW-04423,POT-0113,SHP-03,CDR-11,2025-08-17 09:47:29,23,140,pass,Belladonna Jackdaw
BRW-04424,POT-0009,SHP-09,CDR-20,2026-05-03T06:20:07Z,49,55,pass,Morwenna Wandwright
BRW-04425,POT-0079,SHP-05,CDR-03,2024-06-01T05:12:10Z,21,81,PASS,Kestrel Foxglove
BRW-04426,POT-0054,SHP-12,CDR-20,2026-05-25T08:38:42Z,20,36,PASS,Cassia Everbright
BRW-04427,POT-0085,SHP-03,CDR-26,2024-06-30T11:10:28Z,38,94,Pass,Hesper Cinderfell
BRW-04428,POT-0002,SHP-04,CDR-17,2024-12-27T05:55:27Z,23,78,pass,Zephyrine Zellandine
BRW-04429,POT-0061,SHP-03,CDR-33,2024-07-28 11:07:36,20,52,PASS,Dorian Glimmerstone
BRW-04430,POT-0031,SHP-01,CDR-27,2026-02-23T10:12:38Z,27,48,pass,Caspian Thistledown
BRW-04431,POT-0073,SHP-01,CDR-14,2025-10-09T08:28:02Z,31,62,Pass,Morwenna Wandwright
BRW-04432,POT-0040,SHP-03,CDR-13,2024-09-10 10:03:26,45,56,pass,Hesper Cinderfell
BRW-04433,POT-0119,SHP-07,CDR-14,2024-12-28T07:56:13Z,49,68,pass,Kestrel Foxglove
BRW-04434,POT-0029,SHP-10,CDR-20,2025-03-15T08:27:13Z,39,,pass,Grizelda Kilnworth
BRW-04435,POT-0101,SHP-12,CDR-19,2024-12-13T10:14:38Z,24,136,pass,Maribel Netherfield
BRW-04436,POT-0058,SHP-09,CDR-20,2025-10-15T09:06:58Z,46,106,PASS,Hesper Foxglove
BRW-04437,POT-0049,SHP-07,CDR-01,2025-11-23T06:30:35Z,54,144,pass,Hesper Foxglove
BRW-04438,POT-0073,SHP-10,CDR-27,2025-08-18T09:38:47Z,46,87,pass,Caspian Thistledown
BRW-04439,POT-0107,SHP-12,CDR-14,2026-05-09 11:12:58,22,55,pass,Nimbus Glimmerstone
BRW-04440,POT-0028,SHP-01,CDR-07,2026-02-26T07:47:23Z,12,88,PASS,Maribel Netherfield
BRW-04441,POT-0080,SHP-09,CDR-19,2025-09-23 07:07:28,33,135,pass,Caspian Thistledown
BRW-04442,POT-0082,SHP-10,CDR-24,2025-01-21 11:09:26,34,27,pass,Grizelda Duskwater
BRW-04443,POT-0117,SHP-15,CDR-01,2025-12-23T05:09:29Z,22,41,PASS,Juniper Hollowbranch
BRW-04444,POT-0068,SHP-03,CDR-16,2025-07-24T08:15:57Z,59,63,pass,Ambrose Fernwhistle
BRW-04445,POT-0056,SHP-11,CDR-16,2026-02-01T07:04:34Z,37,95,pass,Zephyrine Zellandine
BRW-04446,POT-0024,SHP-14,CDR-07,2024-06-06 06:00:24,46,117,Fail,Cassia Everbright
BRW-04447,POT-0089,SHP-06,CDR-03,2025-07-07 08:36:16,16,128,PASS,Umbra Thistledown
BRW-04448,POT-0048,SHP-03,CDR-07,2026-05-07T06:43:27Z,59,89,pass,Kestrel Foxglove
BRW-04449,POT-0113,SHP-14,CDR-19,2026-03-21 06:19:56,42,177,pass,Lyra Winterbourne
BRW-04450,POT-0103,SHP-09,CDR-21,2026-05-18T07:46:41Z,41,93,PASS,Wendeline Ashgrove
BRW-04451,POT-0064,SHP-05,CDR-04,2024-07-11T07:10:55Z,41,107,Pass,Juniper Hollowbranch
BRW-04452,POT-0095,SHP-15,CDR-23,2026-03-21T05:46:50Z,31,136,PASS,Ambrose Winterbourne
BRW-04453,POT-0113,SHP-01,CDR-08,2026-01-29 08:02:01,27,153,pass,Cassia Winterbourne
BRW-04454,POT-0068,SHP-07,CDR-31,2025-02-09 10:10:02,18,84,PASS,Hesper Cinderfell
BRW-04455,POT-0028,SHP-11,CDR-16,2026-06-08 05:32:34,38,57,pass,Oswin Wyrmwood
BRW-04456,POT-0085,SHP-12,CDR-38,2025-03-27T10:41:45Z,53,104,pass,Nimbus Glimmerstone
BRW-04457,POT-0041,SHP-04,CDR-17,2024-07-27 11:48:47,28,159,pass,Gideon Thistledown
BRW-04458,POT-0113,SHP-01,CDR-07,2024-12-30T05:28:58Z,48,140,pass,Zephyrine Zellandine
BRW-04459,POT-0072,SHP-01,CDR-22,2024-09-09T11:18:26Z,40,102,pass,Belladonna Jackdaw
BRW-04460,POT-0006,SHP-05,CDR-01,2026-05-10T11:11:30Z,38,99,pass,Delphine Zellandine
BRW-04461,POT-0003,SHP-13,CDR-14,2026-05-15T07:32:55Z,11,37,pass,Zephyrine Zellandine
BRW-04462,POT-0083,SHP-13,CDR-26,2026-01-10 11:49:35,40,108,PASS,Gideon Moonbrook
BRW-04463,POT-0034,SHP-04,CDR-14,2025-08-30 09:04:11,41,109,pass,Grizelda Duskwater
BRW-04464,POT-0027,SHP-01,CDR-28,2026-06-13T06:10:22Z,56,106,pass,Dorian Mistlethorn
BRW-04465,POT-0013,SHP-08,CDR-11,2025-12-26T05:50:39Z,46,,pass,Delphine Mossheart
BRW-04466,POT-0113,SHP-01,CDR-06,2026-04-13 07:47:23,17,148,pass,Dorian Glimmerstone
BRW-04467,POT-0098,SHP-05,CDR-02,2025-07-05 07:10:44,24,107,pass,Ambrose Winterbourne
BRW-04468,POT-0028,SHP-11,CDR-35,2026-06-21T05:59:03Z,48,37,Fail,Hesper Foxglove
BRW-04469,POT-0111,SHP-04,CDR-28,2026-01-05 06:22:55,12,49,pass,Wendeline Ashgrove
BRW-04470,POT-0109,SHP-11,CDR-09,2025-06-23T10:02:30Z,17,102,Pass,Belladonna Jackdaw
BRW-04471,POT-0082,SHP-04,CDR-06,2025-12-25T07:52:50Z,36,65,fail,Hesper Cinderfell
BRW-04472,POT-0092,SHP-06,CDR-04,2025-01-31T08:09:41Z,52,50,Pass,Vesper Emberwhisk
BRW-04473,POT-0030,SHP-02,CDR-29,2025-09-28T10:46:39Z,23,90,pass,Vesper Emberwhisk
BRW-04474,POT-0111,SHP-06,CDR-32,2026-03-11T09:22:11Z,51,75,pass,Oswin Wyrmwood
BRW-04475,POT-0017,SHP-06,CDR-04,2025-06-04T07:05:26Z,15,160,Pass,Morwenna Wandwright
BRW-04476,POT-0092,SHP-06,CDR-29,2024-08-30T06:51:21Z,32,73,pass,Hesper Foxglove
BRW-04477,POT-0082,SHP-02,CDR-11,2025-06-18T06:35:03Z,55,44,pass,Zephyrine Zellandine
BRW-04478,POT-0043,SHP-01,CDR-12,2024-11-24 08:15:44,18,59,pass,Gideon Thistledown
BRW-04479,POT-0119,SHP-09,CDR-13,2024-12-04 06:11:02,47,87,pass,Oswin Wyrmwood
BRW-04480,POT-0107,SHP-06,CDR-26,2026-01-25T07:14:31Z,45,64,PASS,Yarrow Ravenscroft
BRW-04481,POT-0094,SHP-10,CDR-27,2025-08-10T11:27:23Z,51,108,Pass,Cassia Winterbourne
BRW-04482,POT-0041,SHP-04,CDR-18,2025-08-01 07:43:48,60,124,pass,Yarrow Ravenscroft
BRW-04483,POT-0064,SHP-03,CDR-06,2025-07-19T09:39:32Z,55,112,Pass,Gideon Thistledown
BRW-04484,POT-0012,SHP-03,CDR-35,2025-11-03T06:41:24Z,60,62,pass,Kestrel Foxglove
BRW-04485,POT-0019,SHP-03,CDR-04,2026-01-16T05:47:59Z,28,100,Pass,Dorian Mistlethorn
BRW-04486,POT-0027,SHP-05,CDR-34,2025-08-16T07:52:10Z,51,102,Pass,Oleander Ravenscroft
BRW-04487,POT-0019,SHP-04,CDR-22,2025-02-14 10:37:58,24,98,pass,Dorian Mistlethorn
BRW-04488,POT-0043,SHP-08,CDR-39,2025-02-09 06:33:17,27,56,pass,Lyra Winterbourne
BRW-04489,POT-0093,SHP-03,CDR-20,2025-02-26 07:34:06,27,84,pass,Oswin Wyrmwood
BRW-04490,POT-0003,SHP-04,CDR-31,2025-11-23 05:18:08,43,71,pass,Oleander Ravenscroft
BRW-04491,POT-0006,SHP-09,CDR-29,2025-11-28 05:58:39,22,132,pass,Caspian Thistledown
BRW-04492,POT-0031,SHP-12,CDR-37,2025-11-07 08:14:21,19,56,fail,Lyra Winterbourne
BRW-04493,POT-0117,SHP-10,CDR-34,2025-10-28T07:52:28Z,41,63,fail,Grizelda Duskwater
BRW-04494,POT-0052,SHP-10,CDR-25,2025-09-20 06:01:00,47,111,fail,Gideon Moonbrook
BRW-04495,POT-0036,SHP-07,CDR-13,2026-03-07T11:03:20Z,59,108,pass,Morwenna Wandwright
BRW-04496,POT-0052,SHP-04,CDR-38,2024-10-05 10:13:35,42,112,pass,Gideon Thistledown
BRW-04497,POT-0075,SHP-15,CDR-37,2026-02-09 11:53:19,36,131,pass,Gideon Moonbrook
BRW-04498,POT-0030,SHP-09,CDR-05,2026-06-12 05:58:03,56,87,fail,Kestrel Foxglove
BRW-04499,POT-0055,SHP-03,CDR-16,2026-01-31 05:52:59,18,92,PASS,Grizelda Kilnworth
BRW-04500,POT-0119,SHP-06,CDR-21,2026-02-04 10:35:29,15,74,PASS,Zephyrine Zellandine
